p_conc,initial_prediction
"(array([-1.57066868e-03,  2.46700009e-06]), array([-5.18073412e-03,  2.68400061e-05]), array([-1.54588719e-03,  2.38976719e-06]), array([1.48103156e-03, 2.19345449e-06]), array([-8.84814866e-04,  7.82897347e-07]), array([-2.54673332e-03,  6.48585059e-06]), array([2.14535920e-03, 4.60256608e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",6.321370338524228e-05
"(array([-5.18073412e-03,  2.68400061e-05]), array([-1.54588719e-03,  2.38976719e-06]), array([1.48103156e-03, 2.19345449e-06]), array([-8.84814866e-04,  7.82897347e-07]), array([-2.54673332e-03,  6.48585059e-06]), array([2.14535920e-03, 4.60256608e-06]), array([-7.71042173e-03,  5.94506033e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.3e-05
"(array([-1.54588719e-03,  2.38976719e-06]), array([1.48103156e-03, 2.19345449e-06]), array([-8.84814866e-04,  7.82897347e-07]), array([-2.54673332e-03,  6.48585059e-06]), array([2.14535920e-03, 4.60256608e-06]), array([-7.71042173e-03,  5.94506033e-05]), array([-0.01216896,  0.00014808]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001480944092007541
"(array([1.48103156e-03, 2.19345449e-06]), array([-8.84814866e-04,  7.82897347e-07]), array([-2.54673332e-03,  6.48585059e-06]), array([2.14535920e-03, 4.60256608e-06]), array([-7.71042173e-03,  5.94506033e-05]), array([-0.01216896,  0.00014808]), array([-4.32732590e-03,  1.87257494e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.963443304529809e-05
"(array([-8.84814866e-04,  7.82897347e-07]), array([-2.54673332e-03,  6.48585059e-06]), array([2.14535920e-03, 4.60256608e-06]), array([-7.71042173e-03,  5.94506033e-05]), array([-0.01216896,  0.00014808]), array([-4.32732590e-03,  1.87257494e-05]), array([-3.64171096e-03,  1.32620587e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",3.835e-05
"(array([-2.54673332e-03,  6.48585059e-06]), array([2.14535920e-03, 4.60256608e-06]), array([-7.71042173e-03,  5.94506033e-05]), array([-0.01216896,  0.00014808]), array([-4.32732590e-03,  1.87257494e-05]), array([-3.64171096e-03,  1.32620587e-05]), array([3.64171096e-03, 1.32620587e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0005689765643538
"(array([2.14535920e-03, 4.60256608e-06]), array([-7.71042173e-03,  5.94506033e-05]), array([-0.01216896,  0.00014808]), array([-4.32732590e-03,  1.87257494e-05]), array([-3.64171096e-03,  1.32620587e-05]), array([3.64171096e-03, 1.32620587e-05]), array([-0.0108979 ,  0.00011876]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.122530348664731e-05
"(array([-7.71042173e-03,  5.94506033e-05]), array([-0.01216896,  0.00014808]), array([-4.32732590e-03,  1.87257494e-05]), array([-3.64171096e-03,  1.32620587e-05]), array([3.64171096e-03, 1.32620587e-05]), array([-0.0108979 ,  0.00011876]), array([0.01456858, 0.00021224]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",9.040764072916584e-06
"(array([-0.01216896,  0.00014808]), array([-4.32732590e-03,  1.87257494e-05]), array([-3.64171096e-03,  1.32620587e-05]), array([3.64171096e-03, 1.32620587e-05]), array([-0.0108979 ,  0.00011876]), array([0.01456858, 0.00021224]), array([2.82832848e-03, 7.99944198e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00011696
"(array([-4.32732590e-03,  1.87257494e-05]), array([-3.64171096e-03,  1.32620587e-05]), array([3.64171096e-03, 1.32620587e-05]), array([-0.0108979 ,  0.00011876]), array([0.01456858, 0.00021224]), array([2.82832848e-03, 7.99944198e-06]), array([-6.01102440e-04,  3.61324143e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.10078e-06
"(array([-3.64171096e-03,  1.32620587e-05]), array([3.64171096e-03, 1.32620587e-05]), array([-0.0108979 ,  0.00011876]), array([0.01456858, 0.00021224]), array([2.82832848e-03, 7.99944198e-06]), array([-6.01102440e-04,  3.61324143e-07]), array([-0.02002958,  0.00040118]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0004004730569369436
"(array([3.64171096e-03, 1.32620587e-05]), array([-0.0108979 ,  0.00011876]), array([0.01456858, 0.00021224]), array([2.82832848e-03, 7.99944198e-06]), array([-6.01102440e-04,  3.61324143e-07]), array([-0.02002958,  0.00040118]), array([1.65493945e-03, 2.73882459e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0002332148496
"(array([-0.0108979 ,  0.00011876]), array([0.01456858, 0.00021224]), array([2.82832848e-03, 7.99944198e-06]), array([-6.01102440e-04,  3.61324143e-07]), array([-0.02002958,  0.00040118]), array([1.65493945e-03, 2.73882459e-06]), array([4.93626031e-03, 2.43666658e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00040436
"(array([0.01456858, 0.00021224]), array([2.82832848e-03, 7.99944198e-06]), array([-6.01102440e-04,  3.61324143e-07]), array([-0.02002958,  0.00040118]), array([1.65493945e-03, 2.73882459e-06]), array([4.93626031e-03, 2.43666658e-05]), array([-3.95072796e-03,  1.56082514e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.0265098739287654e-05
"(array([2.82832848e-03, 7.99944198e-06]), array([-6.01102440e-04,  3.61324143e-07]), array([-0.02002958,  0.00040118]), array([1.65493945e-03, 2.73882459e-06]), array([4.93626031e-03, 2.43666658e-05]), array([-3.95072796e-03,  1.56082514e-05]), array([8.03158434e-03, 6.45063470e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00023262282411829692
"(array([-6.01102440e-04,  3.61324143e-07]), array([-0.02002958,  0.00040118]), array([1.65493945e-03, 2.73882459e-06]), array([4.93626031e-03, 2.43666658e-05]), array([-3.95072796e-03,  1.56082514e-05]), array([8.03158434e-03, 6.45063470e-05]), array([-5.16620910e-03,  2.66897165e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.74727e-05
"(array([-0.02002958,  0.00040118]), array([1.65493945e-03, 2.73882459e-06]), array([4.93626031e-03, 2.43666658e-05]), array([-3.95072796e-03,  1.56082514e-05]), array([8.03158434e-03, 6.45063470e-05]), array([-5.16620910e-03,  2.66897165e-05]), array([0.01049303, 0.0001101 ]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001101
"(array([1.65493945e-03, 2.73882459e-06]), array([4.93626031e-03, 2.43666658e-05]), array([-3.95072796e-03,  1.56082514e-05]), array([8.03158434e-03, 6.45063470e-05]), array([-5.16620910e-03,  2.66897165e-05]), array([0.01049303, 0.0001101 ]), array([-4.89126014e-04,  2.39244258e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.8523e-06
"(array([4.93626031e-03, 2.43666658e-05]), array([-3.95072796e-03,  1.56082514e-05]), array([8.03158434e-03, 6.45063470e-05]), array([-5.16620910e-03,  2.66897165e-05]), array([0.01049303, 0.0001101 ]), array([-4.89126014e-04,  2.39244258e-07]), array([1.20800667e-05, 1.45928011e-10]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0003091838165226976
"(array([-3.95072796e-03,  1.56082514e-05]), array([8.03158434e-03, 6.45063470e-05]), array([-5.16620910e-03,  2.66897165e-05]), array([0.01049303, 0.0001101 ]), array([-4.89126014e-04,  2.39244258e-07]), array([1.20800667e-05, 1.45928011e-10]), array([0.01083722, 0.00011745]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001174485683504034
"(array([8.03158434e-03, 6.45063470e-05]), array([-5.16620910e-03,  2.66897165e-05]), array([0.01049303, 0.0001101 ]), array([-4.89126014e-04,  2.39244258e-07]), array([1.20800667e-05, 1.45928011e-10]), array([0.01083722, 0.00011745]), array([5.47590694e-03, 2.99855568e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001510557059051257
"(array([-5.16620910e-03,  2.66897165e-05]), array([0.01049303, 0.0001101 ]), array([-4.89126014e-04,  2.39244258e-07]), array([1.20800667e-05, 1.45928011e-10]), array([0.01083722, 0.00011745]), array([5.47590694e-03, 2.99855568e-05]), array([3.92014332e-03, 1.53675237e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001469184949243139
"(array([0.01049303, 0.0001101 ]), array([-4.89126014e-04,  2.39244258e-07]), array([1.20800667e-05, 1.45928011e-10]), array([0.01083722, 0.00011745]), array([5.47590694e-03, 2.99855568e-05]), array([3.92014332e-03, 1.53675237e-05]), array([-1.99076965e-03,  3.96316380e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.003961627907240292
"(array([-4.89126014e-04,  2.39244258e-07]), array([1.20800667e-05, 1.45928011e-10]), array([0.01083722, 0.00011745]), array([5.47590694e-03, 2.99855568e-05]), array([3.92014332e-03, 1.53675237e-05]), array([-1.99076965e-03,  3.96316380e-06]), array([2.55883381e-03, 6.54763047e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",8.70292574973616e-06
"(array([1.20800667e-05, 1.45928011e-10]), array([0.01083722, 0.00011745]), array([5.47590694e-03, 2.99855568e-05]), array([3.92014332e-03, 1.53675237e-05]), array([-1.99076965e-03,  3.96316380e-06]), array([2.55883381e-03, 6.54763047e-06]), array([3.07141875e-03, 9.43361314e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",9.13e-06
"(array([0.01083722, 0.00011745]), array([5.47590694e-03, 2.99855568e-05]), array([3.92014332e-03, 1.53675237e-05]), array([-1.99076965e-03,  3.96316380e-06]), array([2.55883381e-03, 6.54763047e-06]), array([3.07141875e-03, 9.43361314e-06]), array([5.99744261e-03, 3.59693179e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001355022997614684
"(array([5.47590694e-03, 2.99855568e-05]), array([3.92014332e-03, 1.53675237e-05]), array([-1.99076965e-03,  3.96316380e-06]), array([2.55883381e-03, 6.54763047e-06]), array([3.07141875e-03, 9.43361314e-06]), array([5.99744261e-03, 3.59693179e-05]), array([0.01222398, 0.00014943]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001620226
"(array([3.92014332e-03, 1.53675237e-05]), array([-1.99076965e-03,  3.96316380e-06]), array([2.55883381e-03, 6.54763047e-06]), array([3.07141875e-03, 9.43361314e-06]), array([5.99744261e-03, 3.59693179e-05]), array([0.01222398, 0.00014943]), array([-2.22622984e-03,  4.95609929e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",4.942482422355167e-05
