,p_conc,initial_prediction,refined_prediction_0,refined_prediction_1,refined_prediction_2,y_true,tau,regime
53,"(array([-5.18073412e-03,  2.68400061e-05]), array([-1.54588719e-03,  2.38976719e-06]), array([1.48103156e-03, 2.19345449e-06]), array([-8.84814866e-04,  7.82897347e-07]), array([-2.54673332e-03,  6.48585059e-06]), array([2.14535920e-03, 4.60256608e-06]), array([-7.71042173e-03,  5.94506033e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.3e-05,0.000148,0.000148,0.000148,0.0001480835192918008,0.00010219416970491771,high
54,"(array([-1.54588719e-03,  2.38976719e-06]), array([1.48103156e-03, 2.19345449e-06]), array([-8.84814866e-04,  7.82897347e-07]), array([-2.54673332e-03,  6.48585059e-06]), array([2.14535920e-03, 4.60256608e-06]), array([-7.71042173e-03,  5.94506033e-05]), array([-0.01216896,  0.00014808]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001480944092007,0.0001,1.8725749418868302e-05,0.0001,1.8725749418868302e-05,0.00010219416970491771,low
55,"(array([1.48103156e-03, 2.19345449e-06]), array([-8.84814866e-04,  7.82897347e-07]), array([-2.54673332e-03,  6.48585059e-06]), array([2.14535920e-03, 4.60256608e-06]), array([-7.71042173e-03,  5.94506033e-05]), array([-0.01216896,  0.00014808]), array([-4.32732590e-03,  1.87257494e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.963443304529809e-05,1.3262058725088722e-05,0.0001,1.3262058725088722e-05,1.3262058725088722e-05,0.00010219416970491771,low
56,"(array([-8.84814866e-04,  7.82897347e-07]), array([-2.54673332e-03,  6.48585059e-06]), array([2.14535920e-03, 4.60256608e-06]), array([-7.71042173e-03,  5.94506033e-05]), array([-0.01216896,  0.00014808]), array([-4.32732590e-03,  1.87257494e-05]), array([-3.64171096e-03,  1.32620587e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",3.835e-05,1e-05,1.2e-05,1.3e-05,1.3262058725088582e-05,0.00010219416970491771,low
57,"(array([-2.54673332e-03,  6.48585059e-06]), array([2.14535920e-03, 4.60256608e-06]), array([-7.71042173e-03,  5.94506033e-05]), array([-0.01216896,  0.00014808]), array([-4.32732590e-03,  1.87257494e-05]), array([-3.64171096e-03,  1.32620587e-05]), array([3.64171096e-03, 1.32620587e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0005689765643538,4e-05,0.000118,0.0,0.00011876419168621518,0.00010219416970491771,high
58,"(array([2.14535920e-03, 4.60256608e-06]), array([-7.71042173e-03,  5.94506033e-05]), array([-0.01216896,  0.00014808]), array([-4.32732590e-03,  1.87257494e-05]), array([-3.64171096e-03,  1.32620587e-05]), array([3.64171096e-03, 1.32620587e-05]), array([-0.0108979 ,  0.00011876]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.122530348664731e-05,0.0002122435251221,0.0,7.074784170740394e-05,0.00021224352512211182,0.00010219416970491771,high
59,"(array([-7.71042173e-03,  5.94506033e-05]), array([-0.01216896,  0.00014808]), array([-4.32732590e-03,  1.87257494e-05]), array([-3.64171096e-03,  1.32620587e-05]), array([3.64171096e-03, 1.32620587e-05]), array([-0.0108979 ,  0.00011876]), array([0.01456858, 0.00021224]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",9.040764072916584e-06,8e-06,0.0001,7.999441984615225e-06,7.999441984615225e-06,0.00010219416970491771,low
60,"(array([-0.01216896,  0.00014808]), array([-4.32732590e-03,  1.87257494e-05]), array([-3.64171096e-03,  1.32620587e-05]), array([3.64171096e-03, 1.32620587e-05]), array([-0.0108979 ,  0.00011876]), array([0.01456858, 0.00021224]), array([2.82832848e-03, 7.99944198e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00011696,0.0001,3e-07,3.1e-07,3.613241433031201e-07,0.00010219416970491771,low
61,"(array([-4.32732590e-03,  1.87257494e-05]), array([-3.64171096e-03,  1.32620587e-05]), array([3.64171096e-03, 1.32620587e-05]), array([-0.0108979 ,  0.00011876]), array([0.01456858, 0.00021224]), array([2.82832848e-03, 7.99944198e-06]), array([-6.01102440e-04,  3.61324143e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.10078e-06,0.0001,0.0003,0.00035,0.00040118396696679835,0.00010219416970491771,high
62,"(array([-3.64171096e-03,  1.32620587e-05]), array([3.64171096e-03, 1.32620587e-05]), array([-0.0108979 ,  0.00011876]), array([0.01456858, 0.00021224]), array([2.82832848e-03, 7.99944198e-06]), array([-6.01102440e-04,  3.61324143e-07]), array([-0.02002958,  0.00040118]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0004004730569369,0.0001,2.738824587932736e-05,2.738824587932736e-06,2.738824587932736e-06,0.00010219416970491771,low
63,"(array([3.64171096e-03, 1.32620587e-05]), array([-0.0108979 ,  0.00011876]), array([0.01456858, 0.00021224]), array([2.82832848e-03, 7.99944198e-06]), array([-6.01102440e-04,  3.61324143e-07]), array([-0.02002958,  0.00040118]), array([1.65493945e-03, 2.73882459e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0002332148496,0.0001,2.436666580738232e-05,2.5e-05,2.4366665807382328e-05,0.00010219416970491771,low
64,"(array([-0.0108979 ,  0.00011876]), array([0.01456858, 0.00021224]), array([2.82832848e-03, 7.99944198e-06]), array([-6.01102440e-04,  3.61324143e-07]), array([-0.02002958,  0.00040118]), array([1.65493945e-03, 2.73882459e-06]), array([4.93626031e-03, 2.43666658e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00040436,0.0001,1.5608251431072065e-05,0.0001,1.5608251431072065e-05,0.00010219416970491771,low
65,"(array([0.01456858, 0.00021224]), array([2.82832848e-03, 7.99944198e-06]), array([-6.01102440e-04,  3.61324143e-07]), array([-0.02002958,  0.00040118]), array([1.65493945e-03, 2.73882459e-06]), array([4.93626031e-03, 2.43666658e-05]), array([-3.95072796e-03,  1.56082514e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.026509873928765e-05,6.450634700979531e-05,6.5e-05,6e-05,6.450634700979531e-05,0.00010219416970491771,low
66,"(array([2.82832848e-03, 7.99944198e-06]), array([-6.01102440e-04,  3.61324143e-07]), array([-0.02002958,  0.00040118]), array([1.65493945e-03, 2.73882459e-06]), array([4.93626031e-03, 2.43666658e-05]), array([-3.95072796e-03,  1.56082514e-05]), array([8.03158434e-03, 6.45063470e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0002326228241182,2.6689716485377008e-05,2e-05,2.2e-05,2.6689716485377008e-05,0.00010219416970491771,low
67,"(array([-6.01102440e-04,  3.61324143e-07]), array([-0.02002958,  0.00040118]), array([1.65493945e-03, 2.73882459e-06]), array([4.93626031e-03, 2.43666658e-05]), array([-3.95072796e-03,  1.56082514e-05]), array([8.03158434e-03, 6.45063470e-05]), array([-5.16620910e-03,  2.66897165e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.74727e-05,0.0001101037566859,0.0,0.00011,0.00011010375668597362,0.00010219416970491771,high
68,"(array([-0.02002958,  0.00040118]), array([1.65493945e-03, 2.73882459e-06]), array([4.93626031e-03, 2.43666658e-05]), array([-3.95072796e-03,  1.56082514e-05]), array([8.03158434e-03, 6.45063470e-05]), array([-5.16620910e-03,  2.66897165e-05]), array([0.01049303, 0.0001101 ]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001101,2.392442576157751e-07,0.0001,2.392442576157751e-07,2.392442576157751e-07,0.00010219416970491771,low
69,"(array([1.65493945e-03, 2.73882459e-06]), array([4.93626031e-03, 2.43666658e-05]), array([-3.95072796e-03,  1.56082514e-05]), array([8.03158434e-03, 6.45063470e-05]), array([-5.16620910e-03,  2.66897165e-05]), array([0.01049303, 0.0001101 ]), array([-4.89126014e-04,  2.39244258e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.8523e-06,1e-10,1e-10,1.4592801104877003e-10,1.4592801104877005e-10,0.00010219416970491771,low
70,"(array([4.93626031e-03, 2.43666658e-05]), array([-3.95072796e-03,  1.56082514e-05]), array([8.03158434e-03, 6.45063470e-05]), array([-5.16620910e-03,  2.66897165e-05]), array([0.01049303, 0.0001101 ]), array([-4.89126014e-04,  2.39244258e-07]), array([1.20800667e-05, 1.45928011e-10]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0003091838165226,0.0001174453150128,0.0,3.914843833761805e-05,0.00011744531501285415,0.00010219416970491771,high
71,"(array([-3.95072796e-03,  1.56082514e-05]), array([8.03158434e-03, 6.45063470e-05]), array([-5.16620910e-03,  2.66897165e-05]), array([0.01049303, 0.0001101 ]), array([-4.89126014e-04,  2.39244258e-07]), array([1.20800667e-05, 1.45928011e-10]), array([0.01083722, 0.00011745]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001174485683504,2.998555683686653e-05,2.999e-05,2.999e-05,2.9985556836866532e-05,0.00010219416970491771,low
72,"(array([8.03158434e-03, 6.45063470e-05]), array([-5.16620910e-03,  2.66897165e-05]), array([0.01049303, 0.0001101 ]), array([-4.89126014e-04,  2.39244258e-07]), array([1.20800667e-05, 1.45928011e-10]), array([0.01083722, 0.00011745]), array([5.47590694e-03, 2.99855568e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001510557059051,1.5367523666891192e-05,1e-05,1.2e-05,1.5367523666891192e-05,0.00010219416970491771,low
73,"(array([-5.16620910e-03,  2.66897165e-05]), array([0.01049303, 0.0001101 ]), array([-4.89126014e-04,  2.39244258e-07]), array([1.20800667e-05, 1.45928011e-10]), array([0.01083722, 0.00011745]), array([5.47590694e-03, 2.99855568e-05]), array([3.92014332e-03, 1.53675237e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001469184949243,0.0001,3.963163804344582e-06,0.0001,3.963163804344582e-06,0.00010219416970491771,low
74,"(array([0.01049303, 0.0001101 ]), array([-4.89126014e-04,  2.39244258e-07]), array([1.20800667e-05, 1.45928011e-10]), array([0.01083722, 0.00011745]), array([5.47590694e-03, 2.99855568e-05]), array([3.92014332e-03, 1.53675237e-05]), array([-1.99076965e-03,  3.96316380e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0039616279072402,6e-06,6.2e-06,6e-06,6.547630469436207e-06,0.00010219416970491771,low
75,"(array([-4.89126014e-04,  2.39244258e-07]), array([1.20800667e-05, 1.45928011e-10]), array([0.01083722, 0.00011745]), array([5.47590694e-03, 2.99855568e-05]), array([3.92014332e-03, 1.53675237e-05]), array([-1.99076965e-03,  3.96316380e-06]), array([2.55883381e-03, 6.54763047e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",8.70292574973616e-06,9.433613143606369e-06,9e-06,9.1e-06,9.433613143606367e-06,0.00010219416970491771,low
76,"(array([1.20800667e-05, 1.45928011e-10]), array([0.01083722, 0.00011745]), array([5.47590694e-03, 2.99855568e-05]), array([3.92014332e-03, 1.53675237e-05]), array([-1.99076965e-03,  3.96316380e-06]), array([2.55883381e-03, 6.54763047e-06]), array([3.07141875e-03, 9.43361314e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",9.13e-06,3e-05,3.5e-05,3e-05,3.596931788701968e-05,0.00010219416970491771,low
77,"(array([0.01083722, 0.00011745]), array([5.47590694e-03, 2.99855568e-05]), array([3.92014332e-03, 1.53675237e-05]), array([-1.99076965e-03,  3.96316380e-06]), array([2.55883381e-03, 6.54763047e-06]), array([3.07141875e-03, 9.43361314e-06]), array([5.99744261e-03, 3.59693179e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001355022997614,0.0001494256854971,0.0,0.000149,0.00014942568549710468,0.00010219416970491771,high
